sku_id,snapshot_date,week_of_year,month,quarter,category,brand_tier,product_age_days,units_in_stock,units_sold_last_week,units_sold_last_4wks,units_sold_last_12wks,demand_trend,demand_volatility_cv,seasonal_index,reorder_point,safety_stock,economic_order_qty,days_of_stock_remaining,last_replenishment_days_ago,pending_order_units,supplier_id,supplier_lead_time_days,supplier_reliability_score,purchase_price,selling_price,gross_margin_pct,discount_pct,promotion_active,competitor_price_ratio,return_rate_pct,customer_rating,num_reviews,search_rank,click_through_rate_pct,conversion_rate_pct,warehouse_zone,storage_cost_per_unit_day,fulfillment_time_days,overstock_units,stockout_risk
SKU-0091,2023-06-05,23,6,2,electronics,mid,982,182,6.1,35.4,31.6,decreasing,0.461,1.016,197,96,1922,186.2,57,0,SUP-08,20,90.0,6512.4,10094.22,35.5,0.0,0,1.206,1.8,4.9,43.0,116,5.22,4.04,C,0.185,2.7,0,1
SKU-0092,2023-06-05,23,6,2,sports,premium,906,238,14.8,23.6,26.8,decreasing,0.597,1.016,136,65,381,107.2,48,0,SUP-05,21,95.8,941.81,1836.53,48.7,0.0,0,1.025,13.8,,259.0,66,1.25,5.11,C,0.47,2.0,0,1
SKU-0093,2023-06-05,23,6,2,sports,budget,515,94,45.8,21.1,25.7,increasing,0.651,1.016,150,78,334,14.1,29,0,SUP-14,24,89.6,904.79,1176.23,23.1,0.0,0,,5.6,4.0,905.0,86,3.74,3.17,C,0.529,4.3,0,1
SKU-0094,2023-06-05,23,6,2,food,premium,413,41,72.5,21.6,29.0,increasing,0.647,1.016,47,25,127,3.9,36,0,SUP-12,7,61.1,101.21,197.36,48.7,11.2,1,0.927,9.7,3.7,779.0,111,4.77,2.75,A,0.422,3.6,0,1
SKU-0095,2023-06-05,23,6,2,electronics,budget,246,440,11.1,34.8,32.9,decreasing,0.597,1.016,156,71,1486,261.9,46,880,SUP-12,17,71.3,6840.27,8892.35,23.1,0.0,0,1.026,6.6,4.6,1182.0,145,2.83,1.46,C,0.327,3.6,128,0
SKU-0096,2023-06-05,23,6,2,home,premium,1240,335,7.5,36.0,30.8,decreasing,0.706,1.016,169,76,342,285.2,53,0,SUP-02,18,98.3,274.53,535.33,48.7,24.8,1,0.973,8.7,3.7,142.0,198,5.42,3.58,B,0.255,3.0,0,1
SKU-0097,2023-06-05,23,6,2,clothing,mid,612,331,8.8,34.2,27.6,decreasing,0.806,1.016,116,52,507,242.8,55,0,SUP-11,13,98.3,1088.79,1687.62,35.5,0.0,0,0.972,14.2,4.9,739.0,157,6.37,1.78,A,0.444,3.6,99,0
SKU-0098,2023-06-05,23,6,2,home,mid,522,185,28.2,25.0,26.2,stable,0.95,1.016,109,52,303,44.9,11,259,SUP-14,16,86.5,612.74,949.75,35.5,0.0,0,0.873,8.1,4.1,67.0,175,1.77,1.32,C,0.515,3.0,0,0
SKU-0099,2023-06-05,23,6,2,beauty,budget,440,221,20.1,13.9,28.0,decreasing,0.908,1.016,74,44,245,74.5,9,221,SUP-11,15,78.1,298.87,388.53,23.1,31.2,1,1.228,16.1,4.2,459.0,162,5.61,5.84,B,0.207,1.3,73,0
SKU-0100,2023-06-05,23,6,2,food,premium,535,155,71.5,16.1,25.3,increasing,0.81,1.016,53,30,342,15.0,19,307,SUP-14,10,68.7,661.62,1290.16,48.7,0.0,0,0.884,7.6,,548.0,28,3.23,4.72,C,0.276,3.2,49,0
SKU-0001,2023-06-12,24,6,2,clothing,budget,982,188,39.7,32.1,29.2,increasing,0.762,1.007,110,60,477,32.6,58,472,SUP-14,11,69.8,1234.36,1604.67,23.1,0.0,0,0.858,16.0,3.7,78.0,36,2.16,5.46,C,0.537,3.3,0,1
SKU-0002,2023-06-12,24,6,2,clothing,budget,256,223,39.3,39.8,28.8,increasing,0.77,1.007,156,82,772,39.0,44,0,SUP-13,13,67.6,1320.16,1716.21,23.1,0.0,0,1.182,1.1,4.1,795.0,54,3.0,4.62,C,0.266,3.1,0,1
SKU-0003,2023-06-12,24,6,2,food,premium,549,281,43.1,42.6,30.4,increasing,0.718,1.007,317,177,523,44.9,32,308,SUP-07,23,89.7,581.24,1133.42,48.7,0.0,0,0.861,7.5,4.3,1060.0,9,0.1,3.62,B,0.274,3.1,0,1
SKU-0004,2023-06-12,24,6,2,clothing,mid,1175,92,37.2,48.4,33.5,increasing,0.609,1.007,41,20,517,17.0,8,0,SUP-12,3,72.0,625.39,969.35,35.5,21.0,1,0.809,5.0,4.3,908.0,56,5.17,3.71,B,0.345,2.5,10,1
SKU-0005,2023-06-12,24,6,2,clothing,mid,1207,338,41.6,39.8,35.4,increasing,0.48,1.007,243,129,370,55.9,49,0,SUP-04,20,87.7,619.12,959.64,35.5,5.7,1,1.12,16.5,4.4,248.0,25,2.8,3.1,C,0.555,2.2,0,0
SKU-0006,2023-06-12,24,6,2,books,mid,1022,353,15.2,40.3,35.0,decreasing,0.347,1.007,120,62,530,155.9,20,525,SUP-07,10,63.8,488.08,756.52,35.5,20.3,1,0.876,15.9,3.9,669.0,26,4.01,3.37,B,0.209,0.7,113,0
SKU-0007,2023-06-12,24,6,2,toys,budget,647,398,17.3,34.3,30.3,decreasing,0.412,1.007,147,69,272,154.6,22,175,SUP-07,16,82.6,522.25,678.92,23.1,0.0,0,1.224,5.2,4.4,,183,2.34,8.55,C,0.752,3.5,104,0
SKU-0008,2023-06-12,24,6,2,clothing,mid,1074,36,22.9,27.8,30.8,decreasing,0.427,1.007,58,30,1017,10.7,14,928,SUP-08,7,90.3,1010.24,1565.87,35.5,0.0,0,1.157,11.0,4.5,1070.0,34,5.58,4.79,B,0.075,,0,0
SKU-0009,2023-06-12,24,6,2,books,premium,228,212,39.0,24.3,32.1,increasing,0.338,1.007,128,62,306,37.4,8,200,SUP-15,19,71.2,370.21,721.91,48.7,8.3,1,0.907,17.2,4.7,1197.0,159,2.0,6.93,B,0.291,2.1,0,1
SKU-0010,2023-06-12,24,6,2,clothing,premium,1172,62,25.5,23.6,34.6,decreasing,0.337,1.007,38,21,1074,16.5,24,0,SUP-01,5,78.8,1298.41,2531.9,48.7,19.3,1,1.072,2.8,3.2,672.0,144,1.99,6.82,A,0.073,0.7,0,0
SKU-0011,2023-06-12,24,6,2,electronics,budget,476,84,8.7,26.2,34.4,decreasing,0.349,1.007,99,54,1242,62.7,52,0,SUP-06,12,70.8,4537.37,5898.58,23.1,0.0,0,1.012,1.7,4.3,219.0,123,1.7,6.28,B,0.231,3.1,0,1
SKU-0012,2023-06-12,24,6,2,electronics,premium,634,90,24.8,24.0,33.4,decreasing,0.44,1.007,58,34,1638,24.7,53,0,SUP-14,7,,7361.17,14354.28,48.7,0.0,0,0.948,15.7,4.6,496.0,6,5.41,5.72,B,0.196,3.8,0,0
SKU-0013,2023-06-12,24,6,2,electronics,mid,713,329,19.4,24.5,29.5,decreasing,0.434,1.007,154,73,598,114.6,19,500,SUP-06,23,73.6,2613.52,4050.96,35.5,0.0,0,1.191,17.0,4.1,408.0,97,2.65,2.84,A,0.55,0.5,21,1
SKU-0014,2023-06-12,24,6,2,beauty,budget,1010,97,96.0,19.6,27.8,increasing,0.388,1.007,66,38,303,7.0,18,232,SUP-02,10,70.4,690.78,898.01,23.1,17.0,1,0.861,11.3,4.4,739.0,160,3.36,6.05,A,0.455,2.6,0,1
SKU-0015,2023-06-12,24,6,2,electronics,budget,362,252,7.2,37.2,32.6,decreasing,0.807,1.007,266,154,1751,222.6,59,0,SUP-14,21,62.3,6937.39,9018.61,23.1,0.0,0,1.013,9.2,,703.0,44,4.31,2.5,C,0.253,0.5,0,1
SKU-0016,2023-06-12,24,6,2,home,premium,461,187,15.8,36.9,29.6,decreasing,0.87,1.007,243,132,1077,79.4,5,0,SUP-06,21,99.0,685.15,1336.04,48.7,12.8,1,1.121,12.3,3.4,952.0,136,5.69,4.71,B,0.058,3.2,0,1
SKU-0017,2023-06-12,24,6,2,electronics,mid,558,277,13.5,34.6,27.8,decreasing,0.908,1.007,114,65,1206,136.7,43,0,SUP-01,10,77.0,7486.68,11604.35,35.5,0.0,0,0.89,7.4,2.9,,149,4.51,4.14,A,0.547,4.0,49,1
SKU-0018,2023-06-12,24,6,2,books,budget,886,477,31.0,33.1,25.4,increasing,1.026,1.007,282,168,777,105.4,25,721,SUP-04,24,96.8,553.23,719.2,23.1,0.0,0,1.031,1.8,4.2,12.0,191,2.41,3.43,C,0.085,2.5,0,1
SKU-0019,2023-06-12,24,6,2,food,premium,314,27,72.4,16.9,26.8,increasing,1.002,1.007,15,8,330,2.6,28,199,SUP-05,3,69.9,682.19,1330.27,48.7,0.0,0,1.203,17.3,3.8,32.0,50,4.25,5.47,C,0.322,3.3,0,1
SKU-0020,2023-06-12,24,6,2,clothing,mid,210,54,18.9,33.2,31.4,decreasing,0.85,1.007,54,26,577,19.3,20,0,SUP-01,6,68.6,896.49,1389.56,35.5,0.0,0,1.055,14.7,4.6,517.0,28,0.18,6.31,B,0.27,0.5,0,1
SKU-0021,2023-06-12,24,6,2,books,budget,907,134,37.4,33.9,31.0,increasing,0.877,1.007,46,22,338,24.6,19,0,SUP-03,5,71.6,676.55,879.52,23.1,0.0,0,1.194,15.6,4.8,47.0,8,3.37,3.39,C,0.62,2.6,42,0
SKU-0022,2023-06-12,24,6,2,sports,budget,735,111,20.3,39.9,30.9,decreasing,0.809,1.007,88,48,977,37.0,40,669,SUP-08,7,74.9,726.63,944.62,23.1,0.0,0,1.17,2.3,5.0,187.0,7,3.97,2.81,B,0.085,0.7,0,0
SKU-0023,2023-06-12,24,6,2,clothing,budget,858,408,41.3,37.3,30.5,increasing,0.715,1.007,207,122,597,67.9,39,0,SUP-04,16,76.1,1343.58,1746.65,23.1,0.0,0,0.989,10.6,4.3,615.0,23,2.25,2.06,C,0.429,3.0,0,1
SKU-0024,2023-06-12,24,6,2,beauty,budget,1295,266,69.7,29.5,33.2,increasing,0.582,1.007,208,124,353,26.4,20,0,SUP-12,20,65.0,487.67,633.97,23.1,18.2,1,1.069,8.0,4.5,446.0,8,1.92,6.41,A,0.352,2.0,0,1
SKU-0025,2023-06-12,24,6,2,electronics,budget,693,463,27.0,42.2,36.9,decreasing,0.552,1.007,272,145,657,117.2,32,0,SUP-15,21,93.4,2454.75,3191.18,23.1,0.0,0,1.23,6.2,3.8,522.0,105,5.89,3.6,C,0.741,0.5,0,1
SKU-0026,2023-06-12,24,6,2,books,budget,942,405,40.1,39.6,37.5,stable,0.489,1.007,203,101,164,69.5,33,0,SUP-09,18,86.8,166.08,215.9,23.1,25.0,1,0.802,8.0,3.5,736.0,10,4.8,3.09,C,0.762,2.3,0,1
SKU-0027,2023-06-12,24,6,2,home,budget,389,770,35.6,44.5,32.9,stable,0.469,1.007,270,162,523,148.3,29,0,SUP-15,17,88.6,421.51,547.96,23.1,0.0,0,0.801,4.6,4.7,88.0,144,3.58,3.75,C,0.205,3.1,230,0
SKU-0028,2023-06-12,24,6,2,sports,mid,666,289,25.7,43.1,35.3,decreasing,0.414,1.007,101,52,401,76.7,5,0,SUP-06,8,74.3,399.71,619.55,35.5,0.0,0,1.249,6.8,3.5,504.0,26,1.47,5.41,C,0.326,4.3,87,0
SKU-0029,2023-06-12,24,6,2,clothing,mid,947,181,24.2,32.1,36.1,decreasing,0.382,1.007,92,55,489,50.8,38,444,SUP-09,8,79.2,926.24,1435.67,35.5,0.0,0,,7.2,3.7,31.0,38,2.8,4.37,A,0.379,2.5,0,0
SKU-0030,2023-06-12,24,6,2,books,mid,1202,418,41.8,31.4,37.0,increasing,0.417,1.007,197,98,203,68.8,22,0,SUP-11,22,65.4,146.05,226.38,35.5,20.7,1,1.17,14.4,4.3,586.0,57,0.82,2.34,C,0.342,2.8,24,1
SKU-0031,2023-06-12,24,6,2,sports,mid,1332,227,52.9,31.9,37.9,increasing,0.359,1.007,148,80,379,29.6,55,0,SUP-12,15,94.4,1116.32,1730.3,35.5,0.0,0,0.947,8.8,3.4,1086.0,17,5.64,2.12,A,0.767,2.4,0,0
SKU-0032,2023-06-12,24,6,2,electronics,mid,231,135,8.0,36.2,36.3,decreasing,0.367,1.007,214,116,973,109.0,7,0,SUP-06,19,71.0,6648.89,10305.78,35.5,0.0,0,1.125,11.6,3.2,120.0,35,4.56,5.86,B,0.784,4.1,0,1
SKU-0033,2023-06-12,24,6,2,toys,budget,300,113,22.9,31.8,35.3,decreasing,0.402,1.007,126,67,252,33.6,19,190,SUP-12,13,95.3,438.9,570.57,23.1,0.0,0,1.113,6.5,3.9,37.0,161,3.71,4.07,B,0.68,2.9,0,1
SKU-0034,2023-06-12,24,6,2,clothing,premium,752,525,14.9,31.4,34.1,decreasing,0.417,1.007,254,146,280,235.9,23,180,SUP-15,24,77.9,434.53,847.33,48.7,0.0,0,0.881,2.1,4.0,137.0,37,2.4,3.92,C,0.536,3.9,17,1
SKU-0035,2023-06-12,24,6,2,home,budget,761,254,12.2,24.7,33.7,decreasing,0.483,1.007,100,47,224,138.3,12,129,SUP-04,15,61.3,464.43,603.76,23.1,0.0,0,0.95,2.5,4.0,1030.0,39,2.82,10.01,B,0.711,1.2,54,1
SKU-0036,2023-06-12,24,6,2,clothing,budget,704,163,21.1,14.5,31.2,decreasing,0.563,1.007,81,38,287,52.4,9,0,SUP-11,21,83.8,1153.68,1499.78,23.1,0.0,0,1.045,9.0,4.0,763.0,64,5.92,5.29,B,0.628,2.7,1,1
SKU-0037,2023-06-12,24,6,2,beauty,premium,457,283,34.9,17.7,27.2,increasing,0.579,1.007,105,49,620,55.6,53,594,SUP-04,22,69.0,718.72,1401.5,48.7,0.0,0,1.113,13.3,3.6,711.0,87,3.38,5.9,B,0.094,3.3,73,0
SKU-0038,2023-06-12,24,6,2,food,mid,463,194,29.0,20.8,27.9,stable,0.564,1.007,69,39,693,45.7,21,0,SUP-05,10,97.8,754.45,1169.4,35.5,0.0,0,0.969,7.4,5.0,435.0,62,3.46,4.93,A,0.092,3.0,56,1
SKU-0039,2023-06-12,24,6,2,home,budget,211,414,25.4,24.3,26.9,stable,0.554,1.007,154,85,246,110.9,17,177,SUP-05,20,90.3,301.68,392.18,23.1,0.0,0,0.959,15.7,4.2,1166.0,43,6.31,3.99,B,0.371,1.4,106,0
SKU-0040,2023-06-12,24,6,2,toys,budget,971,103,26.7,27.6,26.1,stable,0.4,1.007,59,35,265,26.4,11,0,SUP-10,6,82.4,586.26,762.14,23.1,0.0,0,1.038,3.5,3.4,303.0,182,2.69,3.03,B,0.713,0.5,0,0
SKU-0041,2023-06-12,24,6,2,beauty,premium,899,144,21.2,29.0,26.2,decreasing,0.296,1.007,94,48,236,46.0,50,0,SUP-02,11,76.1,317.68,619.48,48.7,21.4,1,1.242,13.4,4.0,573.0,153,4.57,3.93,C,0.509,4.2,0,1
SKU-0042,2023-06-12,24,6,2,home,budget,405,167,44.2,25.6,25.9,increasing,0.301,1.007,68,35,229,26.0,2,0,SUP-02,9,67.7,442.11,574.74,23.1,20.5,1,1.091,5.8,3.2,1195.0,79,3.94,3.01,B,0.669,2.0,31,0
SKU-0043,2023-06-12,24,6,2,sports,mid,1153,110,29.0,29.4,26.1,increasing,0.337,1.007,45,24,341,25.9,59,0,SUP-08,5,60.6,469.58,727.85,35.5,0.0,0,1.124,11.7,4.0,394.0,171,2.54,6.11,A,0.362,2.5,20,0
SKU-0044,2023-06-12,24,6,2,electronics,mid,1207,119,22.9,30.3,24.1,stable,0.247,1.007,129,68,1094,35.3,14,707,SUP-13,14,97.0,2629.39,4075.55,35.5,16.8,1,1.081,14.5,4.0,1157.0,99,4.62,4.97,A,0.198,1.7,0,0
SKU-0045,2023-06-12,24,6,2,clothing,budget,955,546,33.2,29.3,25.4,increasing,0.237,1.007,209,125,290,112.6,41,0,SUP-07,20,86.1,458.64,596.23,23.1,0.0,0,1.192,13.3,3.8,818.0,2,5.44,3.28,C,0.494,1.9,128,0
SKU-0046,2023-06-12,24,6,2,home,premium,883,347,38.4,32.3,26.2,increasing,0.233,1.007,135,80,371,62.0,17,0,SUP-08,12,91.0,683.99,1333.78,48.7,0.0,0,1.219,17.1,,943.0,2,2.98,6.6,A,0.495,2.2,77,0
SKU-0047,2023-06-12,24,6,2,clothing,premium,391,96,7.1,30.9,28.2,decreasing,0.247,1.007,83,43,794,86.1,12,639,SUP-07,9,72.6,970.78,1893.02,48.7,0.0,0,1.106,4.4,3.8,191.0,191,2.82,2.96,A,0.139,2.3,0,1
SKU-0048,2023-06-12,24,6,2,beauty,premium,385,131,50.0,25.4,27.8,increasing,0.383,1.007,46,24,310,18.1,20,0,SUP-01,6,64.9,140.9,274.76,48.7,0.0,0,1.055,14.4,4.1,568.0,96,3.64,4.08,A,0.107,4.2,39,0
SKU-0049,2023-06-12,24,6,2,home,mid,505,345,10.3,32.2,30.2,decreasing,0.42,1.007,139,70,204,219.5,4,159,SUP-04,15,71.7,302.89,469.48,35.5,8.6,1,1.193,4.6,4.2,791.0,180,3.68,2.07,A,0.731,5.1,67,1
SKU-0050,2023-06-12,24,6,2,food,mid,870,240,54.0,26.5,28.1,increasing,0.488,1.007,93,44,478,30.7,28,0,SUP-03,13,80.9,305.69,473.82,35.5,0.0,0,0.882,11.8,3.3,194.0,143,5.49,6.09,C,0.101,2.5,54,0
SKU-0051,2023-06-12,24,6,2,beauty,budget,386,86,57.1,30.4,30.2,increasing,0.519,1.007,53,31,290,10.4,39,0,SUP-11,5,91.5,552.66,718.46,23.1,8.6,1,1.082,12.6,4.6,967.0,114,1.59,1.81,A,0.616,2.8,0,0
SKU-0052,2023-06-12,24,6,2,food,mid,1076,195,53.2,42.8,32.8,increasing,0.53,1.007,248,144,314,25.3,52,0,SUP-08,17,64.8,582.08,902.22,35.5,27.8,1,0.984,9.0,4.8,1048.0,149,2.88,4.02,B,0.783,0.9,0,1
SKU-0053,2023-06-12,24,6,2,food,budget,952,552,68.9,43.6,35.1,increasing,0.488,1.007,187,100,442,55.5,39,0,SUP-15,14,77.1,643.31,836.3,23.1,15.6,1,1.21,5.4,4.0,711.0,30,3.43,3.3,C,0.441,2.5,178,0
SKU-0054,2023-06-12,24,6,2,beauty,budget,1323,112,57.6,58.3,39.0,increasing,0.495,1.007,87,45,951,13.5,29,0,SUP-13,5,76.6,699.28,909.06,23.1,0.0,0,1.147,6.5,3.2,367.0,191,3.66,5.57,B,0.131,2.8,0,1
SKU-0055,2023-06-12,24,6,2,books,mid,681,145,37.8,59.2,40.2,stable,0.48,1.007,168,100,396,26.4,2,325,SUP-01,8,91.7,135.41,209.89,35.5,19.0,1,1.191,3.4,4.7,215.0,3,1.97,4.52,A,0.15,3.3,0,0
SKU-0056,2023-06-12,24,6,2,food,mid,1334,481,55.6,54.4,40.9,increasing,0.341,1.007,276,128,235,59.8,6,0,SUP-14,19,79.9,216.32,335.3,35.5,12.6,1,0.834,1.2,3.7,198.0,92,1.41,1.8,C,0.66,2.3,0,1
SKU-0057,2023-06-12,24,6,2,sports,mid,357,825,20.0,55.0,43.6,decreasing,0.34,1.007,343,178,1260,279.4,7,0,SUP-01,21,66.2,1451.14,2249.27,35.5,34.7,1,1.133,3.5,4.6,1181.0,36,4.83,4.6,C,0.147,2.2,139,1
SKU-0058,2023-06-12,24,6,2,toys,budget,1262,478,21.5,42.7,42.5,decreasing,0.277,1.007,192,88,253,150.8,41,0,SUP-14,17,67.7,190.69,247.9,23.1,0.0,0,,16.4,3.7,1187.0,17,2.27,3.21,C,0.389,1.7,94,1
SKU-0059,2023-06-12,24,6,2,sports,budget,1130,294,14.3,33.7,41.1,decreasing,0.363,1.007,180,84,716,137.4,8,472,SUP-14,20,97.3,1432.74,1862.56,23.1,0.0,0,0.996,11.8,4.6,1063.0,153,3.54,1.16,B,0.285,3.2,0,1
SKU-0060,2023-06-12,24,6,2,electronics,mid,476,83,33.3,27.8,41.7,decreasing,0.468,1.007,39,23,832,17.1,26,566,SUP-12,4,67.2,3185.9,4938.15,35.5,0.0,0,0.93,11.6,4.1,1020.0,182,3.55,1.6,B,0.391,1.8,5,0
SKU-0061,2023-06-12,24,6,2,beauty,premium,1135,295,42.0,22.3,40.3,stable,0.487,1.007,150,90,352,48.4,15,0,SUP-08,19,63.3,671.49,1309.41,48.7,33.5,1,1.208,3.0,4.6,396.0,192,4.18,1.91,C,0.368,3.7,0,1
SKU-0062,2023-06-12,24,6,2,electronics,mid,742,47,25.5,27.8,42.9,decreasing,0.429,1.007,28,16,1905,12.6,28,0,SUP-10,3,75.6,6069.51,9407.74,35.5,0.0,0,1.148,11.1,3.3,1065.0,133,6.17,4.41,A,0.135,2.5,0,0
SKU-0063,2023-06-12,24,6,2,clothing,premium,192,117,15.6,28.8,40.6,decreasing,0.408,1.007,104,46,350,50.2,52,277,SUP-10,14,64.6,682.21,1330.31,48.7,0.0,0,1.132,13.3,,87.0,78,4.41,6.48,B,0.494,3.6,0,1
SKU-0064,2023-06-12,24,6,2,toys,budget,576,213,37.3,29.1,37.1,stable,0.471,1.007,198,98,343,39.2,54,0,SUP-03,24,71.4,155.64,202.33,23.1,0.0,0,1.194,3.4,4.3,1043.0,53,4.4,3.43,C,0.111,2.4,0,1
SKU-0065,2023-06-12,24,6,2,electronics,budget,845,459,13.8,30.1,35.8,decreasing,0.367,1.007,158,94,1109,222.2,13,0,SUP-11,15,87.3,4691.41,6098.83,23.1,6.5,1,1.183,1.9,4.3,1151.0,40,0.1,2.64,B,0.349,1.8,143,0
SKU-0066,2023-06-12,24,6,2,sports,mid,368,108,13.3,23.0,31.2,decreasing,0.406,1.007,79,46,485,54.1,59,424,SUP-03,10,76.3,1461.53,2265.37,35.5,11.9,1,1.092,6.2,4.1,623.0,15,3.88,2.28,A,0.438,2.7,0,0
SKU-0067,2023-06-12,24,6,2,books,budget,526,311,23.8,20.0,27.5,decreasing,0.452,1.007,121,55,334,89.0,12,0,SUP-05,23,98.4,619.22,804.99,23.1,0.0,0,1.008,5.1,3.7,1006.0,37,4.82,8.79,B,0.338,2.4,69,1
SKU-0068,2023-06-12,24,6,2,toys,mid,514,207,12.0,22.0,26.3,decreasing,0.406,1.007,120,67,125,114.3,15,0,SUP-12,17,67.6,177.23,274.71,35.5,0.0,0,0.955,15.2,4.3,568.0,154,4.08,5.22,B,0.787,,0,0
SKU-0069,2023-06-12,24,6,2,beauty,mid,740,186,23.1,15.7,22.7,stable,0.47,1.007,68,39,315,54.7,41,308,SUP-08,13,,642.61,996.05,35.5,0.0,0,0.917,4.1,4.5,865.0,108,1.78,8.45,A,0.309,0.8,50,0
SKU-0070,2023-06-12,24,6,2,home,premium,1246,60,29.5,18.0,22.9,increasing,0.393,1.007,27,14,702,13.9,57,0,SUP-04,5,96.6,785.41,1531.55,48.7,0.0,0,1.026,4.0,3.9,382.0,136,5.02,4.49,A,0.08,0.9,6,0
SKU-0071,2023-06-12,24,6,2,food,mid,561,145,25.1,22.1,23.6,stable,0.402,1.007,53,31,185,39.4,40,156,SUP-13,7,63.8,384.65,596.21,35.5,0.0,0,1.162,17.3,4.1,370.0,39,2.36,4.67,C,0.772,2.0,39,0
SKU-0072,2023-06-12,24,6,2,sports,budget,361,201,26.4,22.4,24.5,stable,0.373,1.007,77,35,234,51.9,11,199,SUP-08,13,74.2,428.77,557.4,23.1,0.0,0,1.12,12.6,4.3,1162.0,12,2.81,0.2,A,0.543,0.5,47,0
SKU-0073,2023-06-12,24,6,2,food,mid,270,289,41.6,26.0,23.9,increasing,0.305,1.007,180,106,271,47.9,6,0,SUP-12,20,72.3,700.0,1085.0,35.5,8.0,1,0.983,16.2,4.7,286.0,31,2.23,0.66,B,0.772,2.9,0,1
SKU-0074,2023-06-12,24,6,2,clothing,mid,480,104,12.8,30.6,23.9,decreasing,0.358,1.007,96,43,434,54.0,3,0,SUP-07,12,82.4,539.47,836.18,35.5,0.0,0,0.899,12.4,4.3,1017.0,127,2.08,4.99,A,0.265,2.2,0,1
SKU-0075,2023-06-12,24,6,2,electronics,budget,322,206,8.8,26.5,22.8,decreasing,0.362,1.007,153,70,1967,151.1,33,1663,SUP-06,22,68.5,5712.23,7425.9,23.1,23.3,1,1.008,7.7,4.6,1035.0,56,3.9,2.63,A,0.112,2.6,0,1
SKU-0076,2023-06-12,24,6,2,electronics,budget,339,291,16.3,22.4,22.3,decreasing,0.454,1.007,106,52,755,119.8,24,504,SUP-02,17,65.0,2593.96,3372.15,23.1,33.2,1,1.108,9.9,4.6,410.0,120,5.46,3.64,A,0.309,4.2,79,0
SKU-0077,2023-06-12,24,6,2,books,premium,416,166,34.4,19.9,20.5,increasing,0.423,1.007,56,28,580,33.1,46,0,SUP-05,10,98.5,663.98,1294.76,48.7,26.9,1,0.928,5.0,4.1,124.0,9,4.07,5.18,A,0.113,2.0,54,0
SKU-0078,2023-06-12,24,6,2,electronics,mid,1048,76,22.0,18.1,22.2,stable,0.428,1.007,72,33,596,23.4,2,470,SUP-10,15,94.3,3985.4,6177.37,35.5,0.0,0,1.145,14.6,3.2,,37,5.41,3.55,A,0.626,4.3,0,1
SKU-0079,2023-06-12,24,6,2,food,budget,715,85,65.9,20.4,23.0,increasing,0.437,1.007,84,49,110,8.9,20,94,SUP-06,12,79.7,135.31,175.9,23.1,12.6,1,1.076,13.0,4.8,504.0,96,5.09,5.85,A,0.719,2.3,0,1
SKU-0080,2023-06-12,24,6,2,clothing,mid,1008,552,32.2,34.7,26.5,increasing,0.611,1.007,240,126,472,117.6,55,245,SUP-03,23,76.2,1260.81,1954.26,35.5,6.0,1,1.233,5.6,4.2,707.0,170,5.04,2.71,C,0.604,2.4,72,1
SKU-0081,2023-06-12,24,6,2,home,mid,652,189,9.6,38.6,28.2,decreasing,0.597,1.007,109,65,315,128.6,29,0,SUP-14,8,84.9,652.45,1011.3,35.5,0.0,0,0.955,9.7,3.7,62.0,53,4.09,0.2,B,0.785,2.8,0,0
SKU-0082,2023-06-12,24,6,2,toys,budget,1000,376,27.6,32.4,27.0,stable,0.706,1.007,168,94,694,93.1,58,656,SUP-07,16,84.1,327.53,425.79,23.1,0.0,0,0.805,9.3,4.5,995.0,23,3.42,6.38,C,0.059,4.8,40,1
SKU-0083,2023-06-12,24,6,2,clothing,budget,716,275,31.8,33.8,26.9,increasing,0.635,1.007,210,123,373,59.1,10,372,SUP-03,18,81.6,839.74,1091.66,23.1,0.0,0,1.21,5.5,3.7,858.0,29,1.76,4.41,C,0.63,1.5,0,1
SKU-0084,2023-06-12,24,6,2,beauty,premium,1082,391,47.0,25.3,27.4,increasing,0.526,1.007,139,67,640,57.4,55,0,SUP-03,20,89.8,614.86,1198.98,48.7,14.9,1,0.827,11.6,4.5,474.0,8,3.86,7.3,B,0.109,1.7,113,0
SKU-0085,2023-06-12,24,6,2,electronics,mid,1332,84,22.4,29.0,29.2,decreasing,0.465,1.007,56,27,1375,25.4,9,0,SUP-06,7,85.6,5052.14,7830.82,35.5,0.0,0,1.126,5.8,4.1,1069.0,109,3.41,4.21,B,0.232,,0,0
SKU-0086,2023-06-12,24,6,2,clothing,budget,351,70,10.8,32.2,27.6,decreasing,0.5,1.007,69,37,585,42.6,34,0,SUP-09,7,90.3,1404.56,1825.93,23.1,0.0,0,1.209,2.6,4.0,1067.0,117,5.45,3.65,A,0.404,2.8,0,0
SKU-0087,2023-06-12,24,6,2,beauty,budget,437,42,54.2,28.0,27.4,increasing,0.564,1.007,45,25,767,5.4,14,663,SUP-06,5,93.2,785.89,1021.66,23.1,0.0,0,1.183,12.6,4.2,1101.0,178,3.9,2.66,A,0.107,3.8,0,1
SKU-0088,2023-06-12,24,6,2,clothing,budget,1166,245,31.2,33.6,31.2,stable,0.499,1.007,120,62,360,53.7,50,0,SUP-02,12,81.4,587.56,763.83,23.1,11.5,1,1.019,11.7,4.3,391.0,55,3.78,5.98,A,0.469,2.5,5,1
